"ipm_id","demographic_parameter","state_variable","parameter_name","parameter_value"
"aaa341","Growth","size","gs",0.9972
"aaa341","Growth","size","g_sd",32.74774
"aaa341","Fecundity","constant","Ep",0.003563
"aaa341","Fecundity","size","fpi",-10.4478
"aaa341","Fecundity","size","fps",0.0485
"aaa341","Fecundity","size","fi",3.391
"aaa341","Fecundity","size","fs",0.0105
"aaa341","Fecundity","constant","fd_mean",3.118
"aaa341","Fecundity","constant","fd_sd",1.215
"aaa342","Survival","size","si",-2.784776
"aaa342","Survival","size","ss1",0.272694
"aaa342","Survival","size","ss2",-0.000175
"aaa342","Growth","size","gi",14.6068
"aaa342","Growth","size","gs",0.9964
"aaa342","Growth","size","g_sd",28.01974
"aaa342","Fecundity","constant","Ep",0.003563
"aaa342","Fecundity","size","fpi",-10.4478
"aaa342","Fecundity","size","fps",0.0485
"aaa342","Fecundity","size","fi",3.391
"aaa342","Fecundity","size","fs",0.0105
"aaa342","Fecundity","constant","fd_mean",3.118
"aaa342","Fecundity","constant","fd_sd",1.215
"aaa343","Survival","size","si_Open",-0.845
"aaa343","Survival","size","si_Dense",-0.251
"aaa343","Survival","size","ss_Open",0.041
"aaa343","Survival","size","ss_Dense",0.021
"aaa343","Fecundity","size","pri_Open",-2.645
"aaa343","Fecundity","size","pri_Dense",-4.156
"aaa343","Fecundity","size","prs_Open",0.036
"aaa343","Fecundity","size","prs_Dense",0.032
"aaa343","Growth","size","gi_Open",75.96
"aaa343","Growth","size","gi_Dense",32.7
"aaa343","Growth","size","gs_Open",0.38
"aaa343","Growth","size","gs_Dense",0.68
"aaa343","Growth","size","gvar_Open",22.15
"aaa343","Growth","size","gvar_Dense",38.4
"aaa343","Fecundity","constant","Fe_Open",0.62
"aaa343","Fecundity","constant","Fe_Dense",0.92
"aaa343","Fecundity","constant","c_mean_Open",4.17
"aaa343","Fecundity","constant","c_mean_Dense",3.78
"aaa343","Fecundity","constant","c_sd_Open",0.28
"aaa343","Fecundity","constant","c_sd_Dense",0.56
"aaa344","Survival","lnCV","si_standard",-6.08
"aaa344","Survival","lnCV","si_dry",-2.54
"aaa344","Survival","lnCV","ss_standard",1.42
"aaa344","Survival","lnCV","ss_dry",0.63
"aaa344","Growth","lnCV","gi_standard",0.37
"aaa344","Growth","lnCV","gi_dry",1.24
"aaa344","Growth","lnCV","gs_standard",0.96
"aaa344","Growth","lnCV","gs_dry",0.92
"aaa344","Growth","lnCV","oi_standard",0.57
"aaa344","Growth","lnCV","oi_dry",0.89
"aaa344","Growth","lnCV","os_standard",-0.03
"aaa344","Growth","lnCV","os_dry",-0.05
"aaa344","Fecundity","lnCV","pi_standard",-15.97
"aaa344","Fecundity","lnCV","pi_dry",-19
"aaa344","Fecundity","lnCV","ps_standard",1.3
"aaa344","Fecundity","lnCV","ps_dry",1.58
"aaa344","Fecundity","constant","ei_standard",61
"aaa344","Fecundity","constant","ei_dry",195
"aaa344","Fecundity","constant","fmean_standard",3.13
"aaa344","Fecundity","constant","fmean_dry",2.68
"aaa344","Fecundity","constant","fsd_standard",0.27
"aaa344","Fecundity","constant","fsd_dry",0.53
"aaa345","Survival","lnCV","si_standard",-8.99
"aaa345","Survival","lnCV","si_dry",-5.25
"aaa345","Survival","lnCV","ss_standard",2.6
"aaa345","Survival","lnCV","ss_dry",1.01
"aaa345","Growth","lnCV","gi_standard",0.77
"aaa345","Growth","lnCV","gi_dry",1.24
"aaa345","Growth","lnCV","gs_standard",0.93
"aaa345","Growth","lnCV","gs_dry",0.92
"aaa345","Growth","lnCV","oi_standard",0.9
"aaa345","Growth","lnCV","oi_dry",0.89
"aaa345","Growth","lnCV","os_standard",-0.053
"aaa345","Growth","lnCV","os_dry",-0.05
"aaa345","Fecundity","lnCV","pi_standard",-15.97
"aaa345","Fecundity","lnCV","pi_dry",-19
"aaa345","Fecundity","lnCV","ps_standard",1.3
"aaa345","Fecundity","lnCV","ps_dry",1.58
"aaa345","Fecundity","constant","ei_standard",19
"aaa345","Fecundity","constant","ei_dry",18
"aaa345","Fecundity","constant","fmean_standard",3.54
"aaa345","Fecundity","constant","fmean_dry",1.8
"aaa345","Fecundity","constant","fsd_standard",0.13
"aaa345","Fecundity","constant","fsd_dry",0.05
"aaa346","Survival","lnsize","si",-5.61
"aaa346","Survival","lnsize","ss1",7.05
"aaa346","Survival","lnsize","ss2",1.04
"aaa346","Growth","lnsize","gi",0.14
"aaa346","Growth","lnsize","gs",0.96
"aaa346","Growth","lnsize","beta",0.49
"aaa346","Fecundity","lnsize","pi",-115.7
"aaa346","Fecundity","lnsize","ps",36.53
"aaa346","Fecundity","lnsize","fi",2.01
"aaa346","Fecundity","lnsize","fs",1.68
"aaa346","Clonal","lnsize","vi",-3.2
"aaa346","Clonal","lnsize","vs",1.24
"aaa346","Clonal","lnsize","fvdi",1.16
"aaa346","Clonal","lnsize","fvds",0.48
"aaa346","Clonal","lnsize","fvd_sd",0.18
"aaa346","Fecundity","constant","fsd_mean",1.05
"aaa346","Fecundity","constant","fsd_sd",0.72
"aaa346","Seedbank","constant","g0",0.26
"aaa346","Seedbank","constant","g1",0.97
"aaa346","Seedbank","constant","g2",0
"aaa346","Seedbank","constant","s0",0.94
"aaa346","Seedbank","constant","s1",0.97
"aaa346","Seedling","constant","Pest",0.35
"aaa346","Seedling","constant","Psc",0.52
"aaa347","Survival","lnsize","si",-0.49
"aaa347","Survival","lnsize","ss1",4.52
"aaa347","Survival","lnsize","ss2",1.04
"aaa347","Growth","lnsize","gi",0.11
"aaa347","Growth","lnsize","gs",0.97
"aaa347","Growth","lnsize","beta",0.57
"aaa347","Fecundity","lnsize","pi",-20.56
"aaa347","Fecundity","lnsize","ps",6.63
"aaa347","Fecundity","lnsize","fi",2.01
"aaa347","Fecundity","lnsize","fs",1.68
"aaa347","Clonal","lnsize","vi",-3.2
"aaa347","Clonal","lnsize","vs",1.24
"aaa347","Clonal","lnsize","fvdi",1.16
"aaa347","Clonal","lnsize","fvds",0.48
"aaa347","Clonal","lnsize","fvd_sd",0.18
"aaa347","Fecundity","constant","fsd_mean",1.05
"aaa347","Fecundity","constant","fsd_sd",0.72
"aaa347","Seedbank","constant","g0",0.19
"aaa347","Seedbank","constant","g1",0.55
"aaa347","Seedbank","constant","g2",0
"aaa347","Seedbank","constant","s0",0.75
"aaa347","Seedbank","constant","s1",0.55
"aaa347","Seedling","constant","Pest",0.99
"aaa347","Seedling","constant","Psc",0.94
"aaa348","Survival","lnsize","si",-4.53
"aaa348","Survival","lnsize","ss1",6.01
"aaa348","Survival","lnsize","ss2",1.04
"aaa348","Growth","lnsize","gi",0.28
"aaa348","Growth","lnsize","gs",0.92
"aaa348","Growth","lnsize","beta",0.44
"aaa348","Fecundity","lnsize","pi",-7.08
"aaa348","Fecundity","lnsize","ps",1.5
"aaa348","Fecundity","lnsize","fi",2.01
"aaa348","Fecundity","lnsize","fs",1.68
"aaa348","Clonal","lnsize","vi",-3.2
"aaa348","Clonal","lnsize","vs",1.24
"aaa348","Clonal","lnsize","fvdi",1.16
"aaa348","Clonal","lnsize","fvds",0.48
"aaa348","Clonal","lnsize","fvd_sd",0.18
"aaa348","Fecundity","constant","fsd_mean",1.05
"aaa348","Fecundity","constant","fsd_sd",0.72
"aaa348","Seedbank","constant","g0",0.19
"aaa348","Seedbank","constant","g1",0.98
"aaa348","Seedbank","constant","g2",0
"aaa348","Seedbank","constant","s0",0.91
"aaa348","Seedbank","constant","s1",0.98
"aaa348","Seedling","constant","Pest",0.31
"aaa348","Seedling","constant","Psc",0.52
"aaa349","Survival","lnsize","si",-2.4593
"aaa349","Survival","lnsize","ss",0.5039
"aaa349","Growth","lnsize","gi",2.2887
"aaa349","Growth","lnsize","gs",0.5967
"aaa349","Growth","lnsize","g_sd",1.1014
"aaa349","Fecundity","lnsize","pi",-9.7186
"aaa349","Fecundity","lnsize","ps",2.2529
"aaa349","Fecundity","lnsize","nfi",-2.6595
"aaa349","Fecundity","lnsize","nfs",1.0626
"aaa349","Fecundity","constant","Nseeds",1184
"aaa349","Fecundity","constant","Pe",0.00059
"aaa349","Fecundity","constant","fd_mean",1.4499
"aaa349","Fecundity","constant","fd_sd",1.0468
"aaa350","Survival","lnsize","si",-1.2824
"aaa350","Survival","lnsize","ss",0.3138
"aaa350","Growth","lnsize","gi",3.0887
"aaa350","Growth","lnsize","gs",0.3788
"aaa350","Growth","lnsize","g_sd",1.1014
"aaa350","Fecundity","lnsize","pi",-7.5198
"aaa350","Fecundity","lnsize","ps",1.4299
"aaa350","Fecundity","lnsize","nfi",-2.6624
"aaa350","Fecundity","lnsize","nfs",0.9157
"aaa350","Fecundity","constant","Nseeds",1184
"aaa350","Fecundity","constant","Pe",0.000414
"aaa350","Fecundity","constant","fd_mean",2.2915
"aaa350","Fecundity","constant","fd_sd",1.2437
"aaa351","Survival","lnsize","si",-2.9878
"aaa351","Survival","lnsize","ss",0.3144
"aaa351","Growth","lnsize","gi",2.5514
"aaa351","Growth","lnsize","gs",0.4905
"aaa351","Growth","lnsize","g_sd",1.1014
"aaa351","Fecundity","lnsize","pi",-8.5629
"aaa351","Fecundity","lnsize","ps",1.7698
"aaa351","Fecundity","lnsize","nfi",-3.1169
"aaa351","Fecundity","lnsize","nfs",1.0189
"aaa351","Fecundity","constant","Nseeds",1122
"aaa351","Fecundity","constant","Pe",3.03e-05
"aaa351","Fecundity","constant","fd_mean",2.1931
"aaa351","Fecundity","constant","fd_sd",1.1497
"aaa352","Survival","lnsize","si",-2.7386
"aaa352","Survival","lnsize","ss",0.2852
"aaa352","Growth","lnsize","gi",3.4126
"aaa352","Growth","lnsize","gs",0.426
"aaa352","Growth","lnsize","g_sd",1.1014
"aaa352","Fecundity","lnsize","pi",-7.8561
"aaa352","Fecundity","lnsize","ps",2.5732
"aaa352","Fecundity","lnsize","nfi",-2.8288
"aaa352","Fecundity","lnsize","nfs",1.2056
"aaa352","Fecundity","constant","Nseeds",1363
"aaa352","Fecundity","constant","Pe",0.000126
"aaa352","Fecundity","constant","fd_mean",2.6192
"aaa352","Fecundity","constant","fd_sd",1.4915
"aaa353","Survival","lnsize","si",-1.1125
"aaa353","Survival","lnsize","ss",0.3899
"aaa353","Growth","lnsize","gi",2.406
"aaa353","Growth","lnsize","gs",0.4858
"aaa353","Growth","lnsize","g_sd",1.1014
"aaa353","Fecundity","lnsize","pi",-7.4469
"aaa353","Fecundity","lnsize","ps",1.3386
"aaa353","Fecundity","lnsize","nfi",-3.5548
"aaa353","Fecundity","lnsize","nfs",0.8952
"aaa353","Fecundity","constant","Nseeds",1017
"aaa353","Fecundity","constant","Pe",5.92e-05
"aaa353","Fecundity","constant","fd_mean",2.7
"aaa353","Fecundity","constant","fd_sd",1.5844
"aaa354","Survival","lnsize","si",-0.8861
"aaa354","Survival","lnsize","ss",0.586
"aaa354","Growth","lnsize","gi",1.1111
"aaa354","Growth","lnsize","gs",0.7291
"aaa354","Growth","lnsize","g_sd",1.1014
"aaa354","Fecundity","lnsize","pi",-5.644
"aaa354","Fecundity","lnsize","ps",1.0701
"aaa354","Fecundity","lnsize","nfi",-3.2782
"aaa354","Fecundity","lnsize","nfs",0.8642
"aaa354","Fecundity","constant","Nseeds",506
"aaa354","Fecundity","constant","Pe",0.000199
"aaa354","Fecundity","constant","fd_mean",1.8163
"aaa354","Fecundity","constant","fd_sd",2.2399
"aaa355","Survival","lnsize","si",-1.1648
"aaa355","Survival","lnsize","ss",0.5074
"aaa355","Growth","lnsize","gi",2.0187
"aaa355","Growth","lnsize","gs",0.7139
"aaa355","Growth","lnsize","g_sd",1.1014
"aaa355","Fecundity","lnsize","pi",-7.9638
"aaa355","Fecundity","lnsize","ps",1.8789
"aaa355","Fecundity","lnsize","nfi",-2.3209
"aaa355","Fecundity","lnsize","nfs",1.0402
"aaa355","Fecundity","constant","Nseeds",2092
"aaa355","Fecundity","constant","Pe",1.21e-06
"aaa355","Fecundity","constant","fd_mean",0.2847
"aaa355","Fecundity","constant","fd_sd",1.2407
"aaa356","Survival","lnsize","si",-0.5199
"aaa356","Survival","lnsize","ss",0.2934
"aaa356","Growth","lnsize","gi",1.5166
"aaa356","Growth","lnsize","gs",0.6245
"aaa356","Growth","lnsize","g_sd",1.1014
"aaa356","Fecundity","lnsize","pi",-8.3148
"aaa356","Fecundity","lnsize","ps",1.9558
"aaa356","Fecundity","lnsize","nfi",-3.2204
"aaa356","Fecundity","lnsize","nfs",0.9373
"aaa356","Fecundity","constant","Nseeds",1562
"aaa356","Fecundity","constant","Pe",0.000198
"aaa356","Fecundity","constant","fd_mean",1.3786
"aaa356","Fecundity","constant","fd_sd",1.4131
"aaa357","Survival","lnsize","si",-1.5953
"aaa357","Survival","lnsize","ss",0.4499
"aaa357","Growth","lnsize","gi",1.4245
"aaa357","Growth","lnsize","gs",0.6739
"aaa357","Growth","lnsize","g_sd",1.1014
"aaa357","Fecundity","lnsize","pi",-7.2967
"aaa357","Fecundity","lnsize","ps",1.7261
"aaa357","Fecundity","lnsize","nfi",-2.9483
"aaa357","Fecundity","lnsize","nfs",1.0117
"aaa357","Fecundity","constant","Nseeds",1177
"aaa357","Fecundity","constant","Pe",0.000115
"aaa357","Fecundity","constant","fd_mean",0.0409
"aaa357","Fecundity","constant","fd_sd",1.0081
"aaa358","Survival","lnsize","si",-1.0072
"aaa358","Survival","lnsize","ss",0.4732
"aaa358","Growth","lnsize","gi",1.3392
"aaa358","Growth","lnsize","gs",0.6518
"aaa358","Growth","lnsize","g_sd",1.1014
"aaa358","Fecundity","lnsize","pi",-7.2578
"aaa358","Fecundity","lnsize","ps",1.1484
"aaa358","Fecundity","lnsize","nfi",-3.8839
"aaa358","Fecundity","lnsize","nfs",0.8618
"aaa358","Fecundity","constant","Nseeds",1436
"aaa358","Fecundity","constant","Pe",0.000156
"aaa358","Fecundity","constant","fd_mean",2.2358
"aaa358","Fecundity","constant","fd_sd",1.485
"aaa359","Survival","lnsize","si",-1.3999
"aaa359","Survival","lnsize","ss",0.5264
"aaa359","Growth","lnsize","gi",1.6054
"aaa359","Growth","lnsize","gs",0.6352
"aaa359","Growth","lnsize","g_sd",1.1014
"aaa359","Fecundity","lnsize","pi",-6.0845
"aaa359","Fecundity","lnsize","ps",1.3203
"aaa359","Fecundity","lnsize","nfi",-3.3446
"aaa359","Fecundity","lnsize","nfs",1.0173
"aaa359","Fecundity","constant","Nseeds",1608
"aaa359","Fecundity","constant","Pe",1.26e-05
"aaa359","Fecundity","constant","fd_mean",2.5544
"aaa359","Fecundity","constant","fd_sd",1.2094
"aaa360","Survival","lnsize","si",-0.4229
"aaa360","Survival","lnsize","ss",0.4952
"aaa360","Growth","lnsize","gi",0.679
"aaa360","Growth","lnsize","gs",0.7859
"aaa360","Growth","lnsize","g_sd",1.1014
"aaa360","Fecundity","lnsize","pi",-7.5507
"aaa360","Fecundity","lnsize","ps",1.7155
"aaa360","Fecundity","lnsize","nfi",-3.0402
"aaa360","Fecundity","lnsize","nfs",0.9601
"aaa360","Fecundity","constant","Nseeds",1608
"aaa360","Fecundity","constant","Pe",3.27e-05
"aaa360","Fecundity","constant","fd_mean",1.4095
"aaa360","Fecundity","constant","fd_sd",1.5074
"aaa361","Survival","lnsize","si",-0.9657
"aaa361","Survival","lnsize","ss",0.3505
"aaa361","Growth","lnsize","gi",2.0901
"aaa361","Growth","lnsize","gs",0.5161
"aaa361","Growth","lnsize","g_sd",1.1014
"aaa361","Fecundity","lnsize","pi",-8.0682
"aaa361","Fecundity","lnsize","ps",1.7912
"aaa361","Fecundity","lnsize","nfi",-3.453
"aaa361","Fecundity","lnsize","nfs",1.0661
"aaa361","Fecundity","constant","Nseeds",1691
"aaa361","Fecundity","constant","Pe",0.000267
"aaa361","Fecundity","constant","fd_mean",0.694
"aaa361","Fecundity","constant","fd_sd",1.3811
"aaa362","Survival","lnsize","si",-2.0282
"aaa362","Survival","lnsize","ss",0.471
"aaa362","Growth","lnsize","gi",1.1367
"aaa362","Growth","lnsize","gs",0.6685
"aaa362","Growth","lnsize","g_sd",1.1014
"aaa362","Fecundity","lnsize","pi",-6.5035
"aaa362","Fecundity","lnsize","ps",1.9287
"aaa362","Fecundity","lnsize","nfi",-3.5041
"aaa362","Fecundity","lnsize","nfs",0.9561
"aaa362","Fecundity","constant","Nseeds",2144
"aaa362","Fecundity","constant","Pe",0.000267
"aaa362","Fecundity","constant","fd_mean",1.9138
"aaa362","Fecundity","constant","fd_sd",1.8287
"aaa363","Survival","lnsize","si",-1.3541
"aaa363","Survival","lnsize","ss",0.474
"aaa363","Growth","lnsize","gi",2.1042
"aaa363","Growth","lnsize","gs",0.5594
"aaa363","Growth","lnsize","g_sd",1.1014
"aaa363","Fecundity","lnsize","pi",-8.7722
"aaa363","Fecundity","lnsize","ps",2.2505
"aaa363","Fecundity","lnsize","nfi",-2.7887
"aaa363","Fecundity","lnsize","nfs",1.0366
"aaa363","Fecundity","constant","Nseeds",2144
"aaa363","Fecundity","constant","Pe",0.000127
"aaa363","Fecundity","constant","fd_mean",1.2901
"aaa363","Fecundity","constant","fd_sd",1.6159
"aaa364","Survival","lnsize","si",-1.383
"aaa364","Survival","lnsize","ss",0.2463
"aaa364","Growth","lnsize","gi",2.5167
"aaa364","Growth","lnsize","gs",0.378
"aaa364","Growth","lnsize","g_sd",1.1014
"aaa364","Fecundity","lnsize","pi",-9.1481
"aaa364","Fecundity","lnsize","ps",1.9384
"aaa364","Fecundity","lnsize","nfi",-3.2511
"aaa364","Fecundity","lnsize","nfs",0.9804
"aaa364","Fecundity","constant","Nseeds",1226
"aaa364","Fecundity","constant","Pe",7.85e-05
"aaa364","Fecundity","constant","fd_mean",1.9675
"aaa364","Fecundity","constant","fd_sd",1.6197
"aaa365","Survival","lnsize","si",-1.5265
"aaa365","Survival","lnsize","ss",0.5045
"aaa365","Growth","lnsize","gi",2.6331
"aaa365","Growth","lnsize","gs",0.4622
"aaa365","Growth","lnsize","g_sd",1.1014
"aaa365","Fecundity","lnsize","pi",-9.4795
"aaa365","Fecundity","lnsize","ps",2.2389
"aaa365","Fecundity","lnsize","nfi",-3.3852
"aaa365","Fecundity","lnsize","nfs",0.9895
"aaa365","Fecundity","constant","Nseeds",1956
"aaa365","Fecundity","constant","Pe",0.000179
"aaa365","Fecundity","constant","fd_mean",1.2881
"aaa365","Fecundity","constant","fd_sd",1.4531
"aaa366","Survival","lnsize","si",-1.6481
"aaa366","Survival","lnsize","ss",0.5249
"aaa366","Growth","lnsize","gi",1.3778
"aaa366","Growth","lnsize","gs",0.7133
"aaa366","Growth","lnsize","g_sd",1.1014
"aaa366","Fecundity","lnsize","pi",-7.376
"aaa366","Fecundity","lnsize","ps",1.5674
"aaa366","Fecundity","lnsize","nfi",-3.4036
"aaa366","Fecundity","lnsize","nfs",0.9544
"aaa366","Fecundity","constant","Nseeds",1956
"aaa366","Fecundity","constant","Pe",1.77e-05
"aaa366","Fecundity","constant","fd_mean",1.4071
"aaa366","Fecundity","constant","fd_sd",1.48
"aaa367","Survival","lnsize","si",-0.74
"aaa367","Survival","lnsize","ss",0.0951
"aaa367","Growth","lnsize","gi",1.9928
"aaa367","Growth","lnsize","gs",0.568
"aaa367","Growth","lnsize","g_sd",1.1014
"aaa367","Fecundity","lnsize","pi",-7.5455
"aaa367","Fecundity","lnsize","ps",1.516
"aaa367","Fecundity","lnsize","nfi",-3.2947
"aaa367","Fecundity","lnsize","nfs",0.9371
"aaa367","Fecundity","constant","Nseeds",1721
"aaa367","Fecundity","constant","Pe",5.28e-05
"aaa367","Fecundity","constant","fd_mean",2.389
"aaa367","Fecundity","constant","fd_sd",1.0581
"aaa368","Survival","lnsize","si",-1.9174
"aaa368","Survival","lnsize","ss",0.5761
"aaa368","Growth","lnsize","gi",1.8875
"aaa368","Growth","lnsize","gs",0.6266
"aaa368","Growth","lnsize","g_sd",1.1014
"aaa368","Fecundity","lnsize","pi",-7.8643
"aaa368","Fecundity","lnsize","ps",1.8336
"aaa368","Fecundity","lnsize","nfi",-3.2494
"aaa368","Fecundity","lnsize","nfs",1.0688
"aaa368","Fecundity","constant","Nseeds",1721
"aaa368","Fecundity","constant","Pe",8.57e-05
"aaa368","Fecundity","constant","fd_mean",0.1548
"aaa368","Fecundity","constant","fd_sd",1.1419
"aaa369","Survival","lnsize","si",-1.9209
"aaa369","Survival","lnsize","ss",0.5301
"aaa369","Growth","lnsize","gi",1.5576
"aaa369","Growth","lnsize","gs",0.6826
"aaa369","Growth","lnsize","g_sd",1.1014
"aaa369","Fecundity","lnsize","pi",-7.4428
"aaa369","Fecundity","lnsize","ps",1.5872
"aaa369","Fecundity","lnsize","nfi",-3.0248
"aaa369","Fecundity","lnsize","nfs",0.9381
